bright_objects_mean_intensity,hog_std,std_brightness,hog_mean,glcm_correlation,mean_brightness,bright_objects_total_area,bright_objects_count,glcm_homogeneity,glcm_contrast,gradient_orientation_entropy,dark_objects_total_area,glcm_energy,dark_objects_count
147.23813196856676,0.0891018689672254,44.89261093071804,0.139528722305974,0.9743436832357628,77.53761291503906,415.0,9,0.3630111640312012,351.6784353329127,1.994684915569256,28.0,0.1771666352560549,4
171.64741354489684,0.0898403032249874,33.190701534127456,0.1381637207735828,0.9575477914332842,56.60237121582031,784.0,14,0.344927864365694,587.4199360059575,1.9924992682536664,144.0,0.1769663257163536,13
159.51511642926965,0.0925624903954672,46.93537097808965,0.137706388971474,0.970350880729989,86.73194885253906,232.0,10,0.3671736901981393,403.1043568888082,2.003990148086835,23.0,0.1608474372322106,4
171.10180515304705,0.0921488546290977,45.01229160975348,0.1370858825782344,0.983732872107994,75.84880065917969,510.0,6,0.3530370611963135,221.11411407329408,1.970690755965263,0.0,0.1592546622943164,0
159.0979303155852,0.1012766695141944,44.63240750735344,0.1304874968049994,0.9467885907427512,79.81486511230469,225.0,8,0.3912210590808939,731.0814435070024,1.9643298167876249,23.0,0.1735512676410178,4
158.06770117958712,0.0932386869826216,27.510580901339758,0.1372494496921462,0.9692063505452128,47.06298828125,800.0,15,0.3948701019682754,419.5188459474829,2.0009657067618134,20.0,0.1635170219309883,3
170.44918414918416,0.0991276258132219,39.23191746648219,0.1325938203740023,0.9728934641812186,65.67770385742188,125.0,3,0.3922824861287933,375.4450550346926,1.97058084020431,55.0,0.1801004332245803,6
151.48717948717947,0.0933181778761091,42.35916898194489,0.136292583396006,0.9820237708903554,62.87385559082031,39.0,1,0.3424360918645301,248.7366891743152,1.978064352369044,52.0,0.1871567353482771,5
164.16411215002069,0.1016412979639163,42.94903369522604,0.1306769067126323,0.9578262055131652,73.74063110351562,828.0,8,0.3910685002503977,571.6883495025593,1.976047070829421,38.0,0.1647804704494381,5
156.90545447178448,0.0917635435850929,45.8577149705555,0.1364422555519075,0.9690038486832184,78.44100952148438,523.0,8,0.3272108936195907,427.583925225341,1.988032111536443,78.0,0.175407757839536,11
167.45052248611694,0.0915921776427058,59.74253222657814,0.1379067815451136,0.9433165645688104,109.04515075683594,1338.0,15,0.3115759707642923,775.1001938410858,1.999305725679782,86.0,0.1640963825574953,12
182.4776061311324,0.0889691316413804,28.505069774490227,0.1387263040543281,0.9567631227822876,46.89897155761719,856.0,21,0.3736052877285046,600.5055677118537,1.973809904815184,64.0,0.1785581689359082,7
157.682417317694,0.0959041490377168,36.89781956734951,0.1344854817763092,0.9606581190145672,66.10404968261719,1096.0,17,0.4195350094135706,548.6031374613992,1.9644150815444568,59.0,0.1779389888301368,8
167.77084826939563,0.0902485543269134,28.56688844331315,0.1387897901266309,0.9720651828938942,48.17445373535156,790.0,22,0.3906419952418384,391.33712577750015,1.975281022257356,22.0,0.1824867887173579,2
155.53494543650794,0.0893853254770202,48.22612383579924,0.1389036147868957,0.9642018820655868,84.23469543457031,352.0,6,0.341149971666454,488.2308354897852,1.9964101572913813,151.0,0.1683835032112565,20
178.79684677952795,0.0947103294491494,22.69286133649,0.1348719663868374,0.9708031387486532,36.76686096191406,981.0,6,0.4147729555365715,415.4878606652561,1.9389884199984997,0.0,0.1957926361292,0
163.22460607725776,0.0921770566052839,32.304669366283555,0.1370669210536177,0.966157498742476,50.76576232910156,290.0,6,0.3450916343050589,470.2195176738695,1.9871678915222748,0.0,0.1844054751998702,0
162.2815763815764,0.0855032866213416,29.91894077341442,0.1421972298228583,0.971096722894018,49.34724426269531,180.0,3,0.3534722725070091,398.0986730697402,2.0076671266599035,0.0,0.1609981234567072,0
153.47984088117556,0.0875650167406105,46.05856098502546,0.1400582680721332,0.9728335498121216,78.60574340820312,518.0,10,0.3458137271781248,372.6643987687896,2.004059702930262,42.0,0.172488510201956,5
155.25394853684327,0.0905739506476964,41.824135037001874,0.1385776564447974,0.9775032174427556,71.76063537597656,259.0,8,0.3605994234127845,310.1970834719185,1.991330947867812,101.0,0.1786250968138868,8
156.83133451107716,0.1062608590753817,28.312937590100653,0.1249888397730488,0.9811589485944308,39.70484924316406,172.0,5,0.4951673032175035,267.34421778183224,1.828895302858209,0.0,0.2211902859455501,0
156.66337045307634,0.0981720359655538,38.19521360038964,0.132373506318675,0.983755935098962,56.19578552246094,92.0,5,0.4287509706704812,222.1982157378952,1.9757619478141657,0.0,0.1709244842200951,0
158.65052656760105,0.1069252693375486,47.2710401808442,0.1254092524352953,0.967612761972224,75.14961242675781,425.0,10,0.3997783710699226,451.99715605973074,1.98061779157129,54.0,0.1982169724388155,7
142.1031578745648,0.1043828692574972,29.229259796396235,0.1289770553096463,0.9622212239628056,47.76924133300781,806.0,7,0.4619294314374761,524.7207842510562,1.9452037013123693,10.0,0.1781755731725944,2
169.04808528590675,0.094896768351829,52.13647620130473,0.1356540112117114,0.9750075280222747,94.67877197265624,751.0,9,0.407313887528881,348.5114649977074,1.9788998433855864,5.0,0.170402921359494,1
169.17584337592902,0.0892375579383173,30.3497271686012,0.139883960641962,0.9667267658831972,52.59860229492188,1705.0,13,0.3608788195666209,460.79533166559065,1.968051426483515,19.0,0.1677067056411512,4
165.6714515837824,0.0943840699496731,34.2781689598562,0.1355566226757213,0.975806228050208,58.18122863769531,312.0,5,0.4096929847335128,334.2367513970295,1.962498826538192,56.0,0.1785196870947061,7
166.92095670602865,0.0978464625655532,41.31426126478282,0.1335420426839207,0.9729268993096928,64.68299865722656,335.0,6,0.3435580142758133,370.2387021395716,1.988404346054236,13.0,0.1678234676144511,2
171.2934113467382,0.0939700887224339,44.20938301947107,0.1358439289643057,0.9555643998055708,76.96278381347656,827.0,13,0.3505064570220758,611.7783877547256,1.9956706233422936,72.0,0.1720849121552818,11
147.9284770694398,0.1023014311336449,24.858271177227817,0.1287301604846787,0.9723743170755514,38.11100769042969,859.0,10,0.4357704882962195,386.5622722131038,1.9593024567767008,16.0,0.1916307206960542,2
158.6123776550969,0.0922384786487786,32.22729031009357,0.1379236283160541,0.9508232691616928,57.05073547363281,1104.0,17,0.3689760929770068,673.1588927527985,1.9881522689529776,153.0,0.1710056674931318,10
157.48555107526883,0.0932494438902746,45.14924893823089,0.1363396194263101,0.9813813058771876,77.78211975097656,79.0,3,0.3583575837385295,257.0990200562145,1.998834885425248,13.0,0.1740066046585242,2
164.67144287028006,0.0920024826163321,24.231791062460196,0.1367334524323389,0.9608805687082478,39.9635009765625,478.0,9,0.3861454460988397,549.8138211306796,1.9872008291725012,43.0,0.1831674787219148,1
148.82951390714547,0.091720023594611,32.8699647325362,0.1364715146212657,0.9784150676555726,52.69189453125,117.0,5,0.4060958893199237,301.45709958056307,1.9436102988283923,92.0,0.1902288796101681,5
186.24377275292392,0.0905433246871948,43.81427591041433,0.1377040310827811,0.9565793886975076,77.41773986816406,357.0,14,0.3509521201200108,601.2293957867553,1.9691642812629055,95.0,0.1772385024841286,10
159.62914064108134,0.1030677054198537,38.12133029020426,0.1295548358786397,0.966386174160008,49.094970703125,851.0,16,0.3933238272351771,455.6226021818279,1.974266190765064,17.0,0.1633860636957229,2
149.39821720738857,0.0916220700427539,27.881013297542975,0.1378869235375018,0.9717366427616552,45.460693359375,497.0,15,0.3831931593415929,383.6891610376225,1.9969778262978288,81.0,0.1697774834238152,6
160.77608977676914,0.0946700639903852,36.08122479921334,0.1349002327853736,0.9800653571209024,63.57084655761719,291.0,4,0.4035368227249625,274.7212428563571,1.9724181103545004,63.0,0.1723855471453919,4
157.8077979747158,0.0948530027271933,32.49660552470157,0.1352289114236917,0.9685165880687688,50.24681091308594,443.0,10,0.3595246874549314,440.5829962879106,1.966454451241714,36.0,0.183707754959036,2
171.7917924181082,0.0924265132512387,31.13414592058814,0.1373489972651672,0.9727254128085968,54.10609436035156,76.0,5,0.406860115076224,378.959471757674,1.9835697134450951,36.0,0.1748010838528604,6
158.78046155978697,0.0895881523036587,44.73608520279633,0.1396596833690924,0.9675238311663038,77.97261047363281,488.0,8,0.3157253077666039,438.4239835651536,2.015944937080693,74.0,0.1552949673930428,7
169.63072871716062,0.0852780823678156,25.71783081483841,0.1423324027057844,0.9436984516764868,47.92930603027344,297.0,9,0.3610289518927493,783.1714103434408,1.9970842616245652,114.0,0.1655843943407699,15
168.76011315122335,0.0998657814882118,48.1707270677477,0.1315704233409792,0.9353428151496056,83.45651245117188,468.0,7,0.3428826224359872,906.0241101825128,1.9888359947960224,5.0,0.1852618126732348,1
150.4000715450536,0.0967262383590566,44.82363368826194,0.1338954271950179,0.965672734479279,74.80238342285156,414.0,7,0.3500073864572166,470.3036932625066,1.9881582226394816,48.0,0.1790830745080457,9
170.92196817136352,0.1017554015595555,21.595971483027714,0.1301145221118077,0.9792698328437304,26.613357543945312,177.0,5,0.5034681283067723,288.8472600196459,1.890298711281093,10.0,0.2011702414036843,2
169.39180895581086,0.0921958154599056,39.66766201483652,0.1383988894225904,0.9701743501361776,72.39260864257812,317.0,7,0.3468845331073252,403.6081691410124,1.977925154139032,48.0,0.1509470230544866,5
174.2272841891996,0.0953424783152172,22.79288836618136,0.1357964506897498,0.9392526395484238,38.07575988769531,1539.0,17,0.3835820727371374,841.8266649870409,1.980938609296872,26.0,0.1683561472595289,4
162.01312959354357,0.0907389593600014,43.817404390816094,0.1384696669165486,0.975350883015976,79.94914245605469,773.0,11,0.3797989810943013,335.0677525980656,1.9860533528870192,47.0,0.1562459392380367,3
145.30221887203072,0.0937826592646298,22.387447256998897,0.1364266111239236,0.9585986883332565,38.36872863769531,768.0,9,0.3680129103211036,562.5664240653234,1.9944810490938387,39.0,0.1678324205892268,5
158.2115839243499,0.0970936336099466,35.586202722002334,0.1345499554158763,0.9804130445143178,53.579376220703125,92.0,2,0.4254405445968784,268.81074569730333,1.9573269636030728,5.0,0.1701315086226446,1
158.89153086863152,0.0885032625452125,45.828268131145336,0.1394672833708694,0.9685452213873348,79.02285766601562,743.0,9,0.340091883526493,430.40062915099537,2.0122307020611108,101.0,0.1686806138602294,10
157.01473101727623,0.0881554052298418,27.644331011892397,0.1401286263782456,0.966630139725266,46.75877380371094,850.0,14,0.3500908341899779,455.8615655202723,1.9918500088341904,84.0,0.165756330494225,14
175.28110009935045,0.0913271682803905,40.29052609154319,0.1371854298224276,0.9767418860698736,68.10415649414062,678.0,7,0.3486892469279826,320.635380160021,1.9932345542598533,17.0,0.1733791342649342,3
158.2002380952381,0.1002104690391185,42.776345821035896,0.1303644849060805,0.9677730817377992,67.49810791015625,120.0,4,0.3808477969540678,446.157670432329,1.9910816305197176,44.0,0.1889424722404434,4
154.9557324410501,0.087395813424696,27.521480431943715,0.140603624412485,0.9696681700041572,47.03471374511719,847.0,13,0.3471768997653577,411.8390319567383,1.984527811916304,76.0,0.1591280708361679,9
162.48659178457396,0.0917138827418553,54.90702282304012,0.1382730194363941,0.9758331163556336,99.37971496582033,627.0,12,0.3800740342294022,332.6977570201866,1.9923104602181012,25.0,0.1681654411580469,5
187.88495544323388,0.0950402516028431,36.08402267211087,0.1350973766800458,0.9778698463021864,50.43272399902344,349.0,7,0.3747840441604573,306.2829526996058,1.9692034109284096,5.0,0.1804235694811612,1
164.17101059685208,0.0906168758617892,31.084892739146728,0.1381033396438367,0.9811440486948984,53.74189758300781,114.0,6,0.4107475021983571,261.7427431574748,1.9595397734088136,31.0,0.1747103826487273,3
151.13314369957197,0.1054542689069634,26.88866030309797,0.1281025423628686,0.9599535846749588,35.48065185546875,397.0,10,0.4550503872086352,544.8045252952109,1.9605595328695495,0.0,0.1712357698276054,0
150.7996523170672,0.0923942175305101,43.42020867425911,0.1369206309439634,0.9850178064670718,70.84043884277344,178.0,6,0.3564980089352374,206.64423087407133,1.9899480651202563,14.0,0.1782516995137686,3
152.7129384745613,0.0919160320153814,43.34013237586051,0.1358860673506278,0.9500677956881894,77.04426574707031,737.0,12,0.3717766557937176,693.6277797143778,1.9806913332620804,108.0,0.1800744444983664,16
147.58619247106353,0.0919431954095965,42.30360238959042,0.1372239025445884,0.9723020956649748,74.39703369140625,192.0,6,0.3678517772366125,382.8353685228367,1.9976048474780423,23.0,0.1764866835803821,4
153.1311377623271,0.0895768863639241,41.61150734824112,0.13922423938058,0.9666695865475629,71.474609375,765.0,16,0.3296949690561981,454.598064234033,1.9942811466402008,36.0,0.1646605463080364,5
160.61279689740843,0.0869579992776645,34.99958211998121,0.1399957148756351,0.9482460835291592,61.77049255371094,880.0,16,0.3309798096663829,718.9469064220282,1.990903893139676,123.0,0.1751771169849538,13
165.57411965471178,0.0879937613593759,37.66311861121063,0.1406696916678001,0.965400243538113,68.11318969726562,241.0,8,0.3405303377597499,469.70169730341047,1.9964928778211783,55.0,0.1555010087279137,6
157.7541935483871,0.0923509127069381,42.69482486110236,0.1369498431301473,0.966671627108746,73.16677856445312,81.0,2,0.3725593960802884,465.3974270439337,1.9763588667640772,23.0,0.1850139968496926,4
159.1415525114155,0.096476009986691,22.4518734782082,0.1349934949796711,0.97397712811614,31.74591064453125,219.0,1,0.4117558633680541,351.89046769063856,1.9643606823756143,76.0,0.1691733499825652,11
156.02218739087257,0.1036973053176577,46.903483284847695,0.1256585800444064,0.9271810711453392,75.42634582519531,741.0,18,0.3748158066970055,1022.8244229258952,1.9243796640283497,181.0,0.2079365592389923,16
163.88767645578577,0.0927405115761938,32.36580376874591,0.1357800962729587,0.9592807511564356,52.44993591308594,1118.0,9,0.3374838524734019,570.8769352211539,1.9551452258411,29.0,0.1888263136849595,4
157.17864092673642,0.095836281740287,44.2068651754315,0.1331502434959215,0.9801261141393512,65.36978149414062,323.0,4,0.3886729730808488,276.9979151313237,1.9655035818255195,37.0,0.1951745020548183,5
156.97019059372002,0.089048959526415,46.54423693097963,0.1391194933108155,0.975031065446493,81.97579956054688,75.0,5,0.3554065135759846,344.8330109331292,2.002955359321705,44.0,0.1721248728869134,4
153.95369520202735,0.0951572833223287,44.27747419356595,0.1350149696968788,0.93785378087669,79.47723388671875,675.0,19,0.3479509623085437,866.603889608504,1.9959192839974744,100.0,0.180124068345421,11
160.6436061195647,0.0935026354540209,26.669631997621,0.1343405397282507,0.9726587943917162,41.578033447265625,414.0,11,0.3903078116254287,387.1364091935952,1.9235090461285749,0.0,0.1935480362244409,0
156.02133178003433,0.0916335346820349,20.61192442918179,0.1374308769273358,0.9764738905039818,29.613937377929688,190.0,7,0.3700440068715566,321.4680791867342,1.9891613860438488,61.0,0.1753483199945479,8
178.37768415255405,0.0885634831959551,45.66378838384804,0.1403117017068582,0.9737852786569676,74.54698181152344,330.0,3,0.326450249286965,351.4569671272925,1.980994477301348,0.0,0.1489878466843642,0
171.293718417778,0.0863317335424494,46.86440092407816,0.140821810794221,0.9456924045667244,82.88291931152344,624.0,11,0.2938665697534293,747.4870216941404,1.994159490861921,49.0,0.1671316298070956,5
161.9033336910426,0.0915706123476757,47.22950233967239,0.1379211019240859,0.9486496585886472,88.02488708496094,711.0,18,0.3529954147844686,699.9364259065638,1.9974430849828595,40.0,0.1625683011001986,8
162.62052999575823,0.0882400003814791,41.47390852618492,0.1405153604561476,0.9484454908016438,73.14974975585938,1970.0,25,0.305560064288821,707.8494740875469,1.997156878636173,81.0,0.1657185867942861,7
158.41354491445514,0.0934723180455438,48.05578783714802,0.1366394275471987,0.960635018544118,85.45805358886719,232.0,7,0.3711624035323596,546.9482457870306,1.9809422202264224,63.0,0.1774339330384939,10
154.58060921946483,0.090443295503661,45.31065170855258,0.1386629644145438,0.965208039871256,82.19830322265625,335.0,10,0.3255523827235528,472.035033397503,2.004459817404084,90.0,0.1590821853353483,12
168.8219776597471,0.0889478331004008,39.34954450340138,0.1391841715083109,0.948447860843219,69.18637084960938,506.0,9,0.3364901238052085,717.6533227771961,1.99162669833642,61.0,0.1797049307865717,7
152.96915045609407,0.1011529561887819,55.34814838050692,0.1310552816738263,0.988454294675585,65.91551208496094,385.0,3,0.4209193470965904,156.46890085737485,1.8952174554070995,10.0,0.1672773871916022,2
155.3562925170068,0.0904874887909943,53.45227996269296,0.1390786776015176,0.9862076553007666,79.39299011230469,115.0,4,0.3408507762900197,188.7703541901419,1.974517793374397,0.0,0.1662461716655389,0
146.86742424242425,0.1128735594261536,16.7211261257023,0.1195683763016546,0.9770820516242992,23.008453369140625,179.0,4,0.5680504532220378,325.75285882477795,1.8485963828048728,5.0,0.2141566022257774,1
156.65334424401263,0.084789094160637,34.83663805333113,0.1421907764700484,0.9695187627995224,60.68876647949219,596.0,17,0.3341255108997396,416.7308349048324,1.9806351787597285,106.0,0.169895344444353,10
168.40768369444635,0.0996568427659184,27.14802782998316,0.132196524502645,0.9664069671269208,41.0784912109375,378.0,8,0.3975851530103016,459.24433937270055,1.9589997787551037,65.0,0.1682339138035807,3
175.08866596967613,0.095421371694673,41.97790011446688,0.1361950175478364,0.9365986259692752,75.73031616210938,1040.0,20,0.3167501241836729,854.1354927476989,1.995382634178848,63.0,0.1528585063603811,6
147.98595578471478,0.0922691760638675,46.50727300506581,0.1356465236929216,0.9727420554359664,75.63041687011719,577.0,10,0.3517110298915522,379.79319867051936,1.979444462708298,18.0,0.1939770654918274,3
161.97667087020164,0.0985938938571362,23.19478067030064,0.1315913413753305,0.9620064816678916,35.99464416503906,1311.0,9,0.3910024728654675,534.7679741764966,1.9593966624014616,40.0,0.1902845725392687,5
158.29848259937324,0.0939055781822638,39.76866961450333,0.135433512127513,0.983343004857664,59.775726318359375,282.0,3,0.3788635234457167,230.25933195225167,1.9815321267413248,35.0,0.1860471190588205,4
159.7427398989899,0.0931408379773019,31.13876661031305,0.1373158712328361,0.9797947218434728,55.24591064453125,233.0,6,0.4084234164688547,271.9988382616984,1.981968301155245,31.0,0.1532316972437847,3
153.88324953015675,0.0926321275319699,43.54859527270967,0.137210409043584,0.9577899008785208,75.29356384277344,184.0,6,0.3161582854266531,570.6622490382761,2.0207817950574887,46.0,0.1582400171396203,4
171.57998855220322,0.0893168268252797,40.9643963610384,0.138947670212633,0.96777739696939,71.13470458984375,2018.0,20,0.3529537687289682,445.0288722483127,1.995319307838912,23.0,0.1754660208877959,2
181.67010613786303,0.0873121528269033,41.49878606064932,0.1406555913244342,0.8996941683012134,73.22636413574219,1916.0,26,0.2990571617318204,1389.7005625482905,1.9918798029514808,217.0,0.1749067758405539,24
159.25024157063646,0.087805585146795,42.55536368177741,0.139465669750609,0.9806084476234612,72.05290222167969,456.0,8,0.3744630966399639,267.84866232241217,1.9941620224035468,37.0,0.1747939074358094,4
149.83303465038267,0.090728277575547,41.132506465543216,0.1371328431837526,0.965084501053937,68.53448486328125,700.0,8,0.3456714804785894,488.98796901890177,1.9765618327495416,43.0,0.1932788315061939,8
168.683885885175,0.0955674644550667,51.53096724887734,0.1351823477352749,0.974085845754448,95.35147094726562,847.0,12,0.4053888356029298,360.36888345498426,1.9813471724455525,8.0,0.1643475727360313,1
162.39011489120762,0.0922303712676114,41.44092261298893,0.1365798390576954,0.9605058651388813,72.11822509765625,337.0,6,0.3501285974524199,544.8352139714763,1.9739850022278211,32.0,0.1719289878632152,5
156.6794557336727,0.095120891656506,45.94465994468789,0.1345827247151228,0.957988707957308,79.17327880859375,1250.0,11,0.3498382128100581,582.868235303301,1.976734336002064,62.0,0.1804720647524982,9
172.76634416211652,0.0908674648443143,32.56733951372983,0.1374903547688203,0.9816586219709076,52.00439453125,386.0,8,0.3669955933599336,252.12314700032408,1.969094070816832,98.0,0.1805290849763293,9
159.38168348136404,0.0955783432037006,39.311580073654966,0.134717225780139,0.964332722844726,70.00567626953125,780.0,9,0.3959336848994587,493.6123228879605,1.9974670085837145,55.0,0.177653430359939,7
163.91684498641908,0.0874857490743245,48.72219622016189,0.1401077953604126,0.962721961125926,86.35728454589844,681.0,17,0.3324243530942716,511.8723481126489,1.9824983133286145,138.0,0.1703019786063448,16
186.73706878901623,0.0905689402091568,40.92937678218235,0.1385809311231412,0.936212999757705,70.52558898925781,856.0,8,0.3102301651988464,885.1274429602211,1.9652491371509744,13.0,0.1702681436816525,2
151.47220309311933,0.0939221619012079,48.00475722830414,0.1358770698652543,0.9702806430602902,85.47572326660156,381.0,8,0.3885739887277211,411.2294983308663,1.9803917754216973,88.0,0.1777100502557069,8
175.30793006300516,0.0935370602863508,30.905905786487825,0.135232597344139,0.9769040529521256,45.47579956054688,193.0,5,0.3721030867065625,324.54243649182933,1.956345282714176,17.0,0.1970256051638974,1
154.87662337662337,0.0976140826544661,37.70901843474635,0.1332495458859456,0.977528261344676,66.80084228515625,50.0,4,0.4545311982845343,310.96708367308673,1.951763336558806,55.0,0.1759068090858915,6
164.31280035570438,0.0908716800641029,44.02928701360965,0.1388279581129241,0.9716561485238956,76.565673828125,1165.0,10,0.321599480170803,382.6881631704752,2.008246889834401,42.0,0.1547486832633989,6
146.19016803716664,0.1050768779574497,20.356737416792683,0.1279306730984787,0.9519504813368672,29.53315734863281,674.0,13,0.4616525723720125,657.5691886853604,1.930547501444672,9.0,0.1754278517630882,2
157.05858585858584,0.1060354613222895,42.27774075562533,0.1266508253099199,0.9735475432385462,67.2989501953125,99.0,4,0.4132774363247548,363.8548565186478,1.981898677316941,5.0,0.1813848978907755,1
150.38423174152183,0.0908572800571799,47.8639512364427,0.1365962477597455,0.9742308198619568,79.77287292480469,362.0,10,0.3477905157928675,361.6101080914102,1.9854235316720772,34.0,0.1950702589225769,4
154.52083333333331,0.0974678026623573,48.640846605610605,0.132892893957132,0.9798491955491015,66.68142700195312,28.0,2,0.3873318826731555,279.5421626814553,1.9688076724197363,0.0,0.1879339841766359,0
163.21558292619707,0.0920450937561238,36.39436166824262,0.1371555734444915,0.9663563011740732,65.15219116210938,366.0,7,0.3669546202288984,463.1925495553817,2.002800802095266,111.0,0.1673613966213876,13
159.7648040033361,0.0988267878948279,30.703189611837114,0.1328181967768154,0.9868106254964384,51.243255615234375,131.0,2,0.47453789568819,181.69916417503805,1.89702843784913,89.0,0.1679431502780965,3
187.8377627709836,0.0851436882578971,35.09979939271344,0.1424128384033681,0.9578902938025172,62.666534423828125,774.0,13,0.3450165728508031,581.5121555492348,1.9929856638513008,36.0,0.1623515690281787,6
191.53252269796943,0.0896876961928037,28.39805513121916,0.1382628329425949,0.95216018806115,47.5152587890625,775.0,22,0.366923531061044,660.128190221359,1.991311832924664,18.0,0.1722120343010171,2
160.44579838960252,0.1022409743477659,36.77269806610984,0.1302082584356617,0.951524091088528,64.87300109863281,769.0,15,0.4075469658394103,671.0326249388248,1.9906420926516235,27.0,0.1767640574754385,3
148.92727272727274,0.0890320012448041,45.75402012358054,0.1395733146278393,0.9803465968754024,79.21626281738281,60.0,3,0.3754570251954587,272.97484446439523,1.9608952527433168,54.0,0.1855268876661788,6
158.1562608334186,0.0931784279652746,36.83975666732778,0.1363881636107934,0.9670398766373018,65.3658447265625,329.0,5,0.3736952436969526,454.4738146968435,2.002770471604565,63.0,0.1691075309440523,7
167.4362806669612,0.0900630653010678,31.29104403344775,0.1380186150133661,0.9686461260970972,53.10173034667969,1255.0,11,0.3763734534675973,437.2756594318098,1.975125582055944,23.0,0.1746165617915916,3
144.9898727768951,0.0917615423257766,33.68927176353548,0.1377941462890159,0.9544865970234744,59.86213684082031,811.0,12,0.3419526178345521,619.1302881300974,1.9919166258620653,36.0,0.1575023810355608,5
167.26580658457934,0.0892639976872134,56.04477975030801,0.1376427221411621,0.9381575002072308,94.2440948486328,854.0,12,0.3579870801442328,891.9831879571905,1.9591728162358248,63.0,0.21058145396151,5
159.93829362230704,0.0928177246460978,39.23182726293744,0.1375344836141994,0.958661883009522,71.0543212890625,579.0,11,0.3674728542622219,567.2440156151126,1.9840564942549463,50.0,0.1647607964923481,6
162.856694682186,0.0879262783188158,49.9487269341254,0.1407118821308992,0.941768817986664,93.3125457763672,647.0,11,0.3187119452675003,793.8784660864751,1.9850740174717152,199.0,0.1588403944498146,17
158.91720131720132,0.0915224108250831,46.64699614963448,0.1379530924565769,0.9742225467172918,79.15779113769531,197.0,7,0.3275747981783519,356.2878043842653,1.9791273369785327,15.0,0.1758617919781308,3
159.02367782298543,0.0892276458812039,43.57408762800527,0.1394483223717997,0.9642988477601896,77.1644287109375,577.0,10,0.3288657188161353,490.9380675221981,1.985824185000388,133.0,0.1697429076933148,17
158.36139122315592,0.0892336847158668,48.39722721626912,0.1398864314502046,0.9797431206509926,84.83346557617188,88.0,3,0.33953924069726,275.75037237347533,1.99305608071686,25.0,0.1653698739377827,3
